buurtcode,buurtnaam,wijkcode,gemeentecode,gemeentenaam,indelingswijzigingWijkenEnBuurten,water,meestVoorkomendePostcode,dekkingspercentage,omgevingsadressendichtheid,stedelijkheidAdressenPerKm2,bevolkingsdichtheidInwonersPerKm2,aantalInwoners,mannen,vrouwen,percentagePersonen0Tot15Jaar,percentagePersonen15Tot25Jaar,percentagePersonen25Tot45Jaar,percentagePersonen45Tot65Jaar,percentagePersonen65JaarEnOuder,percentageOngehuwd,percentageGehuwd,percentageGescheid,percentageVerweduwd,geboorteTotaal,geboortesPer1000Inwoners,sterfteTotaal,sterfteRelatief,aantalHuishoudens,percentageEenpersoonshuishoudens,percentageHuishoudensZonderKinderen,percentageHuishoudensMetKinderen,gemiddeldeHuishoudsgrootte,percentageMetHerkomstlandNederland,percentageMetHerkomstlandUitEuropaExclNl,percentageMetHerkomstlandBuitenEuropa,percentageGebInNlMetHerkomstlandNederland,percGebInNlMetHerkomstlandInEuropaExNl,percGebInNlMetHerkomstlandBuitenEuropa,percGebBuitenNlMetHerkomstlndInEuropaExNl,percGebBuitenNlMetHerkomstlndBuitenEuropa,aantalBedrijvenLandbouwBosbouwVisserij,aantalBedrijvenNijverheidEnergie,aantalBedrijvenHandelEnHoreca,aantalBedrijvenVervoerInformatieCommunicatie,aantalBedrijvenFinancieelOnroerendGoed,aantalBedrijvenZakelijkeDienstverlening,aantalBedrijvenOverheidOnderwijsEnZorg,aantalBedrijvenCultuurRecreatieOverige,aantalBedrijfsvestigingen,woningvoorraad,gemiddeldeWoningwaarde,percentageEengezinswoning,percentageMeergezinswoning,percentageBewoond,percentageKoopwoningen,percentageHuurwoningen,percHuurwoningenInBezitWoningcorporaties,percHuurwoningenInBezitOverigeVerhuurders,percentageWoningenMetEigendomOnbekend,percentageBouwjaarklasseTot2000,percentageBouwjaarklasseVanaf2000,percentageLeegstandWoningen,gemiddeldGasverbruikTotaal,gemiddeldGasverbruikAppartement,gemiddeldGasverbruikTussenwoning,gemiddeldGasverbruikHoekwoning,gemiddeldGasverbruik2Onder1KapWoning,gemiddeldGasverbruikVrijstaandeWoning,gemiddeldGasverbruikHuurwoning,gemiddeldGasverbruikkoopwoning,gemiddeldElektriciteitsverbruikTotaal,gemiddeldElektriciteitsverbruikAppartement,gemiddeldElektriciteitsverbruikTussenwoning,gemiddeldElektriciteitsverbruikHoekwoning,gemElektriciteitsverbruik2Onder1KapWoning,gemElektriciteitsverbruikVrijstaandeWoning,gemiddeldElektriciteitsverbruikHuurwoning,gemiddeldElektriciteitsverbruikkoopwoning,percentageWoningenMetStadsverwarming,opleidingsniveauLaag,opleidingsniveauMiddelbaar,opleidingsniveauHoog,nettoArbeidsparticipatie,percentageWerknemers,percentageZelfstandigen,aantalInkomensontvangers,gemiddeldInkomenPerInkomensontvanger,gemiddeldInkomenPerInwoner,percentagePersonenMetHoogInkomen,percentagePersonenMetLaagInkomen,percentageHuishoudensMetHoogInkomen,percentageHuishoudensMetLaagInkomen,percentageHuishoudensMetLaagsteInkomen,percentageHuishoudensOnderOfRondSociaalMinimum,aantalPersonenMetEenAoUitkeringTotaal,aantalPersonenMetEenWwUitkeringTotaal,aantalPersonenMetEenAlgBijstandsuitkeringTot,aantalPersonenMetEenAowUitkeringTotaal,gemiddeldGestandaardiseerdInkomenVanHuishoudens,huishoudensTot110PercentVanSociaalMinimum,huishoudensTot120PercentVanSociaalMinimum,mediaanVermogenVanParticuliereHuish,aantalJongerenMetJeugdzorgInNatura,percentageJongerenMetJeugdzorgInNatura,aantalWmoClienten,aantalWmoClientenPer1000Inwoners,personenautosTotaal,personenautosPerHuishouden,personenautosPerKm2,motortweewielersTotaal,aantalPersonenautosMetBrandstofBenzine,aantalPersonenautosMetOverigeBrandstof,oppervlakteTotaalInHa,oppervlakteLandInHa,oppervlakteWaterInHa,huisartsenpraktijkGemiddeldeAfstandInKm,huisartsenpraktijkGemiddeldAantalBinnen1Km,huisartsenpraktijkGemiddeldAantalBinnen3Km,huisartsenpraktijkGemiddeldAantalBinnen5Km,huisartsenpostGemiddeldeAfstandInKm,apotheekGemiddeldeAfstandInKm,ziekenhuisInclBuitenpolikliniekGemAfstInKm,ziekenhuisInclBuitenpoliGemAantalBinnen5Km,ziekenhuisInclBuitenpoliGemAantalBinnen10Km,ziekenhuisInclBuitenpoliGemAantalBinnen20Km,ziekenhuisExclBuitenpolikliniekGemAfstInKm,ziekenhuisExclBuitenpoliGemAantalBinnen5Km,ziekenhuisExclBuitenpoliGemAantalBinnen10Km,ziekenhuisExclBuitenpoliGemAantalBinnen20Km,groteSupermarktGemiddeldeAfstandInKm,groteSupermarktGemiddeldAantalBinnen1Km,groteSupermarktGemiddeldAantalBinnen3Km,groteSupermarktGemiddeldAantalBinnen5Km,winkelsOvDagelijkseLevensmGemAfstInKm,winkelsOvDagelLevensmGemAantalBinnen1Km,winkelsOvDagelLevensmGemAantalBinnen3Km,winkelsOvDagelLevensmGemAantalBinnen5Km,warenhuisGemiddeldeAfstandInKm,warenhuisGemiddeldAantalBinnen5Km,warenhuisGemiddeldAantalBinnen10Km,warenhuisGemiddeldAantalBinnen20Km,cafeGemiddeldeAfstandInKm,cafeGemiddeldAantalBinnen1Km,cafeGemiddeldAantalBinnen3Km,cafeGemiddeldAantalBinnen5Km,cafetariaGemiddeldeAfstandInKm,cafetariaGemiddeldAantalBinnen1Km,cafetariaGemiddeldAantalBinnen3Km,cafetariaGemiddeldAantalBinnen5Km,restaurantGemiddeldeAfstandInKm,restaurantGemiddeldAantalBinnen1Km,restaurantGemiddeldAantalBinnen3Km,restaurantGemiddeldAantalBinnen5Km,hotelGemiddeldeAfstandInKm,hotelGemiddeldAantalBinnen5Km,hotelGemiddeldAantalBinnen10Km,hotelGemiddeldAantalBinnen20Km,kinderdagverblijfGemiddeldeAfstandInKm,kinderdagverblijfGemiddeldAantalBinnen1Km,kinderdagverblijfGemiddeldAantalBinnen3Km,kinderdagverblijfGemiddeldAantalBinnen5Km,buitenschoolseOpvangGemAfstandInKm,buitenschoolseOpvangGemiddeldAantalBinnen1Km,buitenschoolseOpvangGemiddeldAantalBinnen3Km,buitenschoolseOpvangGemiddeldAantalBinnen5Km,basisonderwijsGemiddeldeAfstandInKm,basisonderwijsGemiddeldAantalBinnen1Km,basisonderwijsGemiddeldAantalBinnen3Km,basisonderwijsGemiddeldAantalBinnen5Km,voortgezetOnderwijsGemAfstandInKm,voortgezetOnderwijsGemiddeldAantalBinnen3Km,voortgezetOnderwijsGemiddeldAantalBinnen5Km,voortgezetOnderwijsGemiddeldAantalBinnen10Km,vmboGemiddeldeAfstandInKm,vmboGemiddeldAantalBinnen3Km,vmboGemiddeldAantalBinnen5Km,vmboGemiddeldAantalBinnen10Km,havoVwoGemiddeldeAfstandInKm,havoVwoGemiddeldAantalBinnen3Km,havoVwoGemiddeldAantalBinnen5Km,havoVwoGemiddeldAantalBinnen10Km,brandweerkazerneGemiddeldeAfstandInKm,opritHoofdverkeerswegGemiddeldeAfstandInKm,treinstationGemiddeldeAfstandInKm,overstapstationGemiddeldeAfstandInKm,zwembadGemiddeldeAfstandInKm,kunstijsbaanGemiddeldeAfstandInKm,bibliotheekGemiddeldeAfstandInKm,poppodiumGemiddeldeAfstandInKm,bioscoopGemiddeldeAfstandInKm,bioscoopGemiddeldAantalBinnen5Km,bioscoopGemiddeldAantalBinnen10Km,bioscoopGemiddeldAantalBinnen20Km,saunaGemiddeldeAfstandInKm,zonnebankGemiddeldeAfstandInKm,attractieparkGemiddeldeAfstandInKm,attractieparkGemiddeldAantalBinnen10Km,attractieparkGemiddeldAantalBinnen20Km,attractieparkGemiddeldAantalBinnen50Km,theaterGemiddeldeAfstandInKm,theaterGemiddeldAantalBinnen5Km,theaterGemiddeldAantalBinnen10Km,theaterGemiddeldAantalBinnen20Km,gemiddeldeAfstandTotMuseum,gemiddeldAantalMuseaBinnen5Km,gemiddeldAantalMuseaBinnen10Km,gemiddeldAantalMuseaBinnen20Km,afstandTotOpenbaarGroenTotaal,afstandTotParkOfPlantsoen,afstandTotDagrcreatiefTerrein,afstandTotBos,afstandTotOpenNatuurTerreinTotaal,afstandTotOpenDroogNatuurTerrein,afstandTotOpenNatNatuurlijkTerrein,afstandTotSemiopenbaarGroenTotaal,afstandTotSportterrein,afstandTotVolkstuin,afstandTotVerblijfsrecreatiefTerrein,afstandTotRecreatiefBinnenwater,afstandTotBegraafplaats,jrstatcode,jaar,aantalNieuwbouwWoningen,aantalNietWoningvoorraad,aantalNieuwbouwNietWoningen,percEengezinswoningTussenwoning,percEengezinswoningHoekwoning,percEengezinswoning2Onder1Kap,percEengezinswoningVrijstaand,percBouwjaarMeerDan10JaarGeleden,percBouwjaarAfgelopen10Jaar,percentageOnbewoond,gemiddeldAardgasverbruik,percentageAardgaswoningen,percentageAardgasvrijeWoningen,gemiddeldeElektriciteitslevering,gemiddeldeElektriciteitsteruglevering,percentageWoningenMetZonnestroom,aantalLeerlingenPrimairOnderwijs,aantalLeerlingenVoortgezetOnderwijs,aantalStudentenMbo,aantalStudentenHbo,aantalStudentenWo,fuuid
BU03621003,Punterbuurt,WK036210,GM0362,Amstelveen,1,NEE,"1186",1,2368,2,7747,2800,1335,1465,16,11,22,24,26,44,42,9,6,15,5,35,12,1335,41,27,32,2.1,47,12,40,47,4,14,8,26,0,20,35,40,10,85,55,35,285,1327,475,58,42,-99997,45,55,45,10,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,4,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,80,20,50,660,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,1155,0.9,3201,50,945,210,36,36,0,1.1,0.4,4.1,12.1,2.1,1,2.1,1,3.3,12,2.1,1,2.3,8,0.7,1.1,9.3,19.7,0.6,3.7,29,82.8,3.6,2,8.9,34,2.3,0,2.7,5.7,0.7,1,15,46.1,0.7,1,18.8,104.7,2,8.1,88.9,503,1.1,0.9,17.3,43.1,1.1,0.5,13,37.6,1.1,0.9,8.2,18.3,1.8,2,4,36.3,1.8,2,3,25.5,1.8,2,3,25.7,3.4,2.9,7.6,7.6,2.3,13.2,3.4,3.5,8.5,0,1.7,15,4,2.2,6.6,5,12,63,3.5,3.1,13.6,56,3.5,2.3,5.7,54,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU03621003,2024,0,100,0,40,16,0,2,100,0,4,900,95,4,2200,270,18,240,190,50,50,30,buurten.f13938cb-c25d-4c2b-b84c-5404b3829e72
BU03621004,Molenbuurt,WK036210,GM0362,Amstelveen,1,NEE,"1188",1,1959,2,6092,2780,1345,1435,16,7,25,25,26,42,43,9,6,20,6,25,8,1310,37,29,33,2.1,54,13,33,54,4,10,9,22,0,30,35,35,10,85,55,25,275,1315,476,66,34,-99997,49,51,23,28,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,110,30,20,630,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,1190,0.9,2612,75,960,230,47,46,2,0.8,0.8,5.5,11,3.2,0.9,3.2,1,3,14,3.2,1,2,9,1.1,0.4,10.8,17.8,0.5,3.6,35.8,76.2,4.3,2,7.7,36,1.1,0.6,4.4,5,1,0.5,20.3,44.6,0.5,1.6,35.3,90.6,1.1,7.3,66.7,506.2,0.6,2.3,20,43.3,0.6,1.7,18.3,36.2,1,0.9,10,19.5,1.7,2.3,4.8,28.2,1.7,2,3.7,18.5,1.7,2.3,3.1,19.8,4.5,1.6,8.3,8.3,2.2,13.9,2.8,3.4,9.6,0,1,15.9,3,2.1,7,5,12,67.5,3.4,3,10.5,56,2.9,2,4.1,54,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU03621004,2024,0,24,0,49,15,2,0,100,0,3,770,99,0,2260,550,30,250,140,30,30,50,buurten.d50786ac-5f7b-4fc7-ac36-efb6caad4063
BU03621005,Galjoenbuurt,WK036210,GM0362,Amstelveen,1,NEE,"1186",1,1668,2,6120,3220,1590,1630,17,10,22,24,27,44,45,7,4,30,9,15,5,1475,35,31,34,2.2,53,12,35,53,4,12,8,23,0,15,50,45,20,115,65,40,350,1438,517,75,25,-99997,61,39,31,8,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,110,30,50,780,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,1420,1,2699,70,1105,315,54,53,2,0.9,0.6,2.8,11,2.6,1,2.6,1,3,12,2.6,1,2,8,0.7,1.1,8,16.8,0.5,4.5,25.4,71.5,4.1,1.9,7.4,34,2.3,0,2.7,5,0.6,1.2,12.3,42.3,0.7,1.1,14.3,86.3,2.4,4.8,65.5,503.1,1,1.4,14.6,37.7,1.1,0.8,11.2,32.5,1.1,0.8,7.3,16.7,2.2,1.9,4,28.2,2.2,1.9,3,18.4,2.2,1.9,3,20.2,4,2.9,8.1,8.1,2.7,13.7,3.9,3.9,9,0,1,15,4.2,2.6,7.1,5,12,62,3.9,2.5,11.3,55.9,3.9,2,3.9,53.3,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU03621005,2024,0,71,0,54,17,2,1,100,0,2,860,96,1,2590,730,40,280,200,30,60,50,buurten.86791abe-205d-4a66-b61f-d47639049f7a
BU03621101,Bovenkerk,WK036211,GM0362,Amstelveen,1,NEE,"1187",2,1426,3,3951,3025,1435,1590,20,11,19,30,19,50,38,7,5,10,4,25,9,1275,34,23,43,2.3,60,12,28,60,5,13,7,15,0,40,95,50,25,165,90,55,525,1275,600,66,34,-99997,53,47,40,7,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,70,20,30,530,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,1325,1,1728,75,1035,290,77,77,0,0.5,1,6.4,12.1,3.4,1.4,3.4,1,3.5,14,3.4,1,2.5,9,0.9,0.8,9.9,21.9,0.9,0.9,37.8,80,3.9,2,8.2,39.1,1.9,0,4.9,7.5,0.7,2.3,23.8,48.2,0.4,3.7,47.5,100.8,2.1,11.4,88.2,516,0.3,4.1,20.9,44.7,0.3,3.1,20.2,38,0.5,1,10.1,20.6,1.5,3,3.9,32.1,1.5,2,2.9,22.1,1.5,3,3,21.9,4.7,0.9,8.2,8.2,2,13.8,1.4,2.9,9.8,0,0.9,16.3,1.4,1.3,6.3,5,12.2,69.6,2.9,3,11.2,58.1,2.2,2,5,57.4,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU03621101,2024,36,184,1,38,19,4,5,99,1,4,830,91,3,2650,560,30,320,290,60,70,40,buurten.2b679899-c0f8-42a8-9f42-922773d8db2c
BU03621102,Buitenplaatsenbuurt,WK036211,GM0362,Amstelveen,1,NEE,"1187",1,1668,2,4564,1350,655,695,14,9,20,34,22,45,41,9,6,10,4,10,5,650,41,26,32,2.1,60,9,32,60,3,10,6,21,0,15,25,20,15,55,25,20,170,649,485,49,51,-99997,44,56,39,18,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,50,10,30,270,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,680,1,2292,45,540,140,30,30,0,1.4,0,3.8,10.2,4.4,0.8,4.4,1,3,13,4.4,1,2,9,0.6,1.9,5.7,18.5,0.7,7.5,20.1,68.1,5,1.1,6.8,38.1,2.3,0,2.7,6,0.7,2,11.7,41.2,0.7,3.9,22.6,78.7,2.4,10,54.4,506.5,0.6,2.2,13.8,36.4,0.6,3.2,14.3,31.3,0.7,1.7,5.8,16.3,2.5,1.7,3,24.4,2.5,1.7,2,18,2.5,1.7,3,16.3,5.7,1.2,9.2,9.2,3,14.8,0.8,3.9,10.8,0,0,16,1.2,0.7,5.9,4,12.1,70,3.9,2.7,6.5,55.2,3.3,2,4,54.2,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU03621102,2024,0,67,0,36,9,3,1,100,0,2,760,98,0,2350,280,17,90,80,10,20,20,buurten.d4c26723-ca7d-447a-ac9f-fe4426e98395
BU03621103,Betsy Perkbuurt,WK036211,GM0362,Amstelveen,1,NEE,"1187",1,1961,2,8041,1700,835,870,17,7,30,27,19,43,47,7,4,10,8,10,5,790,37,28,35,2.1,42,12,46,42,3,8,9,37,0,20,15,20,5,40,30,10,140,801,463,50,50,-99997,46,54,10,44,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,40,20,10,270,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,650,0.8,3069,25,490,160,22,21,1,1.3,0,5,10.7,3.8,0.7,3.8,1,3,14,3.8,1,2,9,0.6,1.8,7.2,20,0.7,7.7,27.7,74.3,4.6,2,7.6,38.1,1.7,0,3.9,6,0.7,2,16,45.8,0.7,3.7,34.2,87.8,2,10.3,63.7,508.2,0.6,2.3,17.7,40.9,0.6,3.1,17.7,33.5,0.7,1.5,9.3,17.7,2.1,2.4,3.8,27.4,2.1,2,2.8,18.7,2.1,2.4,3,18.7,5.1,1.3,8.8,8.8,2.6,14.4,0.8,3.5,10.2,0,0,16,1.3,0.7,6,5,12,70,3.5,3,8.4,56,2.8,2,4,54.1,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU03621103,2024,0,28,0,39,11,0,0,100,0,5,770,98,0,2330,390,21,140,70,10,20,30,buurten.e6d6ec67-a1bd-4dce-af62-6efd9dba131d
BU03621104,Legmeer,WK036211,GM0362,Amstelveen,1,NEE,"1185",1,2076,2,493,210,110,105,5,15,70,8,2,85,13,1,1,5,23,0,0,160,77,15,8,1.3,54,8,38,54,4,19,4,19,0,30,80,10,15,50,20,20,230,171,209,1,99,-99997,4,96,0,96,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,10,10,0,10,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,1865,-99997,-99997,15,1280,585,44,43,1,1.4,0,5,10.8,3.4,1.5,3.4,1,3,14,3.4,1,2,9,1.1,0.6,11.1,21.8,1,0.6,35.8,88.2,4.2,2,8,36.9,0.4,2,4.9,5,0.3,1.9,21.3,50.9,0.4,2,39.1,98.1,0.7,8.8,71.6,505.9,0.9,0.9,19.4,47.2,0.9,0.9,18.5,37.8,1.6,0,9.5,21.4,1.7,2.9,5.8,29,1.7,2,4,19.2,1.7,2.9,3.9,19.9,4.8,1.3,8.5,8.5,2.2,14.1,2.3,3.2,9.8,0,0.9,16,2.6,2.2,6.8,5,12,68.8,3.2,3,9.8,56,2.5,2,4,54,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU03621104,2024,1,218,0,0,0,0,1,100,0,7,560,96,0,1540,0,1,0,0,0,10,0,buurten.0aba8f88-d799-4293-a29e-1deda32dd685
BU03621105,Landschappenbuurt,WK036211,GM0362,Amstelveen,1,NEE,"1187",1,1780,2,6763,2000,940,1060,15,8,23,28,26,39,46,7,8,15,7,15,7,940,40,26,35,2.1,54,9,38,54,3,8,6,29,0,10,20,20,15,55,30,15,170,950,514,55,45,-99997,47,53,27,27,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,40,30,10,480,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,865,0.9,2922,40,675,190,30,30,0,1.6,0,3.3,10.6,4.7,0.7,4.7,0.9,3,12.8,4.7,0.9,2,8.8,0.5,2,6.5,17.2,0.5,7.8,13.8,61.6,5.3,0,6.3,38.9,2.6,0,1.9,6,0.5,2.3,10.2,37.9,0.5,4.6,17.7,73.6,2.3,9.8,50.5,506.2,0.4,3,12.4,32.4,0.4,4.2,12.6,29,0.5,2.2,6,15.7,2.8,1,3.7,22.1,2.8,1,2.7,17.9,2.8,1,3,14.1,5.5,0.6,9.6,9.6,3.3,15.2,0.5,4.3,11.1,0,0,16,0.7,0.6,5.1,3,12.8,70.7,4.3,2.2,5.8,54.2,3.6,2,4,55.2,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU03621105,2024,0,10,0,37,10,4,4,100,0,4,770,97,1,2360,520,28,160,80,30,40,20,buurten.56459e49-f1f6-49ab-8159-911075804504
BU03621106,Theaterbuurt,WK036211,GM0362,Amstelveen,1,NEE,"1187",1,1926,2,6587,2340,1160,1180,18,9,25,28,20,42,48,6,5,15,6,15,6,995,29,28,42,2.4,46,10,44,46,3,11,7,33,0,10,65,25,10,60,50,35,260,976,542,74,26,-99997,41,59,26,32,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,60,10,20,410,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,905,0.9,2553,60,680,225,38,36,3,1.1,0.4,3.4,10,4.5,0.5,4.5,1,3,12.8,4.5,1,2,8.7,0.6,1.8,4.7,19.6,0.6,7.1,16.7,70.5,5.3,0.3,6.5,37.1,2.3,0,2,6,0.6,1.8,10.2,41.1,0.5,3.6,16.4,76.5,1.7,10,49.5,503.2,0.5,2.7,14.1,36.6,0.5,3.7,13.9,30.6,0.6,2,6.8,17.2,2.8,1.1,4.2,22.3,2.8,1.1,2.8,17.6,2.8,1.1,3.4,14.8,5.2,1.1,9.5,9.5,3.3,15.1,0.6,4.2,11,0,0,16,1.4,0.6,5.6,3.3,12.1,70.5,4.2,2.5,5.8,54.4,3.5,2,4,54,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU03621106,2024,0,68,0,54,18,1,1,98,2,3,860,97,1,2530,730,41,220,130,30,40,40,buurten.672bcc33-d9c4-4846-b86d-2ca409bd5a1c
BU03621201,Kastelenbuurt,WK036212,GM0362,Amstelveen,1,NEE,"1187",1,1508,2,7254,3085,1530,1555,28,12,29,27,5,57,37,5,1,15,6,10,2,1100,23,16,61,2.8,47,13,40,47,5,19,8,20,0,20,65,35,25,125,65,20,350,1071,693,70,30,-99997,65,35,27,8,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,15,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,60,30,20,130,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,1180,1.1,2777,50,835,345,43,42,1,1.8,0,3,8.1,5.4,1.3,5.4,0,3,12,5.4,0,2,8,0.9,1,6.5,14.8,1,3.2,12.5,45.9,5.9,0,5.8,36,3,0,0.5,5.9,1,1,9,30.9,1,1.7,15.6,56.9,2.5,8,46.1,499.3,0.7,1,10.9,24.2,0.4,2,10.3,21.9,0.5,1.8,6,13.4,3.5,0,4.3,18.1,3.5,0,3.3,16,3.5,0,3,10.7,5.2,0.8,10.1,10.1,4,15.9,1,5,11.3,0,0,15.9,1.5,1.2,4.7,3,13,70.6,5,1,5,50.9,4.3,1.6,4,52.4,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU03621201,2024,3,17,0,47,17,1,5,70,30,1,90,7,92,4560,1000,45,470,350,60,60,50,buurten.de6271de-786b-49ec-93d6-75d722d4a36b
BU03621202,Schrijversbuurt,WK036212,GM0362,Amstelveen,1,NEE,"1187",1,1487,3,6654,2060,1045,1020,17,14,23,36,11,48,46,4,2,10,4,10,4,740,16,25,59,2.7,50,11,39,50,4,13,7,26,5,5,25,25,10,60,35,15,185,738,614,93,7,-99997,81,19,8,11,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,100,20,0,190,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,880,1.2,2836,45,650,225,33,31,2,0.9,0.6,2.4,8.1,5.1,0.9,5.1,0.2,3,12,5.1,0.2,2,8,1,0.6,3.1,18.8,1.1,2.3,11.1,57.1,5.9,0,6,34.8,2.6,0,2,6,1.1,0.6,7.4,35.6,1.1,1.2,11.6,61.9,1.6,7.4,40.7,499.1,0.8,1.5,11.2,29,0.8,1.7,10.4,24.8,1,0.8,4.3,16,3.4,0,4.6,18.4,3.4,0,3,16,3.4,0,3.6,11.4,5.1,1.2,10.1,10.1,3.9,15.7,1.1,4.8,11.5,0,0,15.9,2,1.1,6,3,12,70.3,4.8,1.6,5,51.8,4.1,1.9,4,52.8,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,-99997,2024BU03621202,2024,0,13,0,62,26,4,1,100,0,3,940,95,0,3120,710,36,180,140,30,60,50,buurten.e4543079-a206-48b0-8403-427134e10996
