car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 31,,,,37,,arrived,,arrived,1.0,,,
Car 31,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),1.0,,0.0,
Car 91,,,,45,,arrived,,arrived,20.0,,,
Car 91,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),20.0,,0.0,
Car 8,,,,50,,arrived,,arrived,23.0,,,
Car 8,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),23.0,,0.0,
Car 60,,,,74,,arrived,,arrived,33.0,,,
Car 60,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),33.0,,0.0,
Car 63,,,,49,,arrived,,arrived,54.0,,,
Car 63,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),54.0,,0.0,
Car 21,,,,18,,arrived,,arrived,56.0,,,
Car 21,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),56.0,,0.0,
Car 107,,,,56,,arrived,,arrived,60.0,,,
Car 107,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),60.0,,0.0,
Car 119,,,,16,,arrived,,arrived,67.0,,,
Car 119,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=73)",72.0,5,,
Car 56,,,,26,,arrived,,arrived,75.0,,,
Car 120,,,,52,,arrived,,arrived,80.0,,,
Car 56,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",80.0,3,,
Car 120,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),80.0,,0.0,
Car 119,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",80.26607821904103,1,,
Car 91,62.0,73,5,,,done,,done charging,82.0,,,140.62439169646493
Car 119,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),82.60233166208577,,10.0,
Car 56,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",87.8588498683722,2,,
Car 56,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 1 (fid=308702)",92.89201305491352,1,,
Car 31,92.0,73,5,,,done,,done charging,93.0,,,52.18342097829892
Car 60,60.0,307904,2,,,done,,done charging,93.0,,,84.63961631527718
Car 56,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 5 (fid=73)",102.50651551143662,5,,
Car 56,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),104.84276895448136,,20.0,
Car 108,,,,88,,arrived,,arrived,109.0,,,
Car 108,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),109.0,,0.0,
Car 94,,,,11,,arrived,,arrived,114.0,,,
Car 94,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),114.0,,0.0,
Car 98,,,,57,,arrived,,arrived,129.0,,,
Car 119,49.0,308702,1,,,done,,done charging,131.60233166208576,,,184.0846052906131
Car 98,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",134.0,1,,
Car 21,79.0,308440,0,,,done,,done charging,135.0,,,63.80717522351349
Car 98,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),136.22134419256946,,5.0,
Car 78,,,,73,,arrived,,arrived,140.0,,,
Car 8,119.0,307905,3,,,done,,done charging,142.0,,,210.69540138550997
Car 125,,,,38,,arrived,,arrived,145.0,,,
Car 78,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",145.0,1,,
Car 120,70.0,308108,4,,,done,,done charging,150.0,,,79.07834627126742
Car 125,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",150.0,1,,
Car 78,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",152.33625344304474,0,,
Car 78,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),154.5575976356142,,10.0,
Car 125,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",157.33625344304474,0,,
Car 125,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",164.5575976356142,3,,
Car 63,112.0,308702,1,,,done,,done charging,166.0,,,140.5777405566394
Car 125,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),167.4164475039864,,15.0,
Car 110,,,,34,,arrived,,arrived,171.0,,,
Car 110,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),171.0,,0.0,
Car 107,112.0,308440,0,,,done,,done charging,172.0,,,62.86353987009791
Car 79,,,,77,,arrived,,arrived,174.0,,,
Car 79,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",179.0,2,,
Car 79,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),179.03316318654132,,5.0,
Car 108,94.0,308108,4,,,done,,done charging,203.0,,,149.5929398902532
Car 78,51.0,308440,0,,,done,,done charging,205.5575976356142,,,272.0643156461183
