car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 9,,,,37,,arrived,,arrived,1.0,,,
Car 9,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),1.0,,0.0,
Car 177,,,,4,,arrived,,arrived,2.0,,,
Car 177,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),2.0,,0.0,
Car 121,,,,49,,arrived,,arrived,12.0,,,
Car 121,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),12.0,,0.0,
Car 69,,,,45,,arrived,,arrived,20.0,,,
Car 69,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),20.0,,0.0,
Car 140,,,,21,,arrived,,arrived,25.0,,,
Car 167,,,,14,,arrived,,arrived,25.0,,,
Car 140,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),25.0,,0.0,
Car 167,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),25.0,,0.0,
Car 38,,,,74,,arrived,,arrived,33.0,,,
Car 38,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",38.0,3,,
Car 38,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),38.033163186541316,,5.0,
Car 41,,,,49,,arrived,,arrived,54.0,,,
Car 41,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),54.0,,0.0,
Car 162,,,,4,,arrived,,arrived,57.0,,,
Car 85,,,,56,,arrived,,arrived,60.0,,,
Car 85,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),60.0,,0.0,
Car 162,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",62.0,3,,
Car 97,,,,16,,arrived,,arrived,67.0,,,
Car 123,,,,57,,arrived,,arrived,68.0,,,
Car 161,,,,7,,arrived,,arrived,69.0,,,
Car 161,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),69.0,,0.0,
Car 162,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",69.22432587373495,2,,
Car 97,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 6 (fid=60)",72.0,6,,
Car 177,71.0,60,6,,,done,,done charging,73.0,,,59.80497675779154
Car 123,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",73.0,1,,
Car 162,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",74.25748906027627,4,,
Car 34,,,,26,,arrived,,arrived,75.0,,,
Car 123,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),75.22134419256946,,5.0,
Car 97,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),75.25969204728618,,5.0,
Car 162,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),75.93575388331743,,15.0,
Car 131,,,,29,,arrived,,arrived,77.0,,,
Car 98,,,,52,,arrived,,arrived,80.0,,,
Car 34,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",80.0,3,,
Car 69,62.0,60,6,,,done,,done charging,82.0,,,49.278434593652825
Car 131,,,,,7,switch,,"Charger 7 (fid=30) not available, trying Charger 1 (fid=308702)",82.0,1,,
Car 131,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),82.6141212723548,,5.0,
Car 98,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",85.0,2,,
Car 140,61.0,307904,2,,,done,,done charging,86.0,,,95.37986597811783
