car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 34,,,,31,,arrived,,arrived,6.0,,,
Car 34,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),6.0,,0.0,
Car 187,,,,73,,arrived,,arrived,12.0,,,
Car 187,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),12.0,,0.0,
Car 18,,,,4,,arrived,,arrived,14.0,,,
Car 18,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),14.0,,0.0,
Car 147,,,,51,,arrived,,arrived,18.0,,,
Car 147,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),18.0,,0.0,
Car 65,,,,25,,arrived,,arrived,24.0,,,
Car 65,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),24.0,,0.0,
Car 172,,,,68,,arrived,,arrived,35.0,,,
Car 172,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),35.0,,0.0,
Car 92,,,,28,,arrived,,arrived,39.0,,,
Car 92,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",44.0,3,,
Car 92,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),46.85884986837221,,5.0,
Car 171,,,,24,,arrived,,arrived,54.0,,,
Car 27,,,,17,,arrived,,arrived,55.0,,,
Car 67,,,,6,,arrived,,arrived,57.0,,,
Car 171,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",59.0,3,,
Car 27,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 6 (fid=60)",60.0,6,,
Car 67,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",62.0,2,,
Car 67,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),62.033163186541316,,5.0,
Car 27,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),63.25969204728619,,5.0,
Car 171,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 1 (fid=308702)",66.8588498683722,1,,
Car 171,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),71.44029100548455,,9.999999999999993,
Car 147,81.0,60,6,,,done,,done charging,99.0,,,128.4087684895338
Car 172,64.0,308440,0,,,done,,done charging,99.0,,,30.120788203515897
Car 57,,,,26,,arrived,,arrived,101.0,,,
Car 57,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),101.0,,0.0,
Car 187,96.0,73,5,,,done,,done charging,108.0,,,0.0
Car 148,,,,46,,arrived,,arrived,109.0,,,
Car 148,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),109.0,,0.0,
Car 34,104.0,308440,0,,,done,,done charging,110.0,,,65.10485574823473
Car 18,96.0,73,5,,,done,,done charging,110.0,,,113.03943791881676
Car 104,,,,4,,arrived,,arrived,116.0,,,
Car 104,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),116.0,,0.0,
Car 92,71.0,307905,3,,,done,,done charging,117.8588498683722,,,181.12807875368182
Car 13,,,,15,,arrived,,arrived,118.0,,,
Car 13,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),118.0,,0.0,
Car 123,,,,60,,arrived,,arrived,119.0,,,
Car 123,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),119.0,,0.0,
Car 82,,,,64,,arrived,,arrived,120.0,,,
Car 82,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),120.0,,0.0,
Car 209,,,,50,,arrived,,arrived,125.0,,,
Car 67,67.0,307904,2,,,done,,done charging,129.03316318654132,,,116.29806358230654
Car 108,,,,64,,arrived,,arrived,130.0,,,
Car 209,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",130.0,3,,
Car 171,60.0,308702,1,,,done,,done charging,131.44029100548454,,,205.75854822821574
Car 209,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),132.22432587373495,,5.0,
Car 108,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",135.0,2,,
Car 65,112.0,30,7,,,done,,done charging,136.0,,,115.48475214070454
Car 108,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),136.67826482304116,,5.0,
Car 141,,,,34,,arrived,,arrived,142.0,,,
Car 141,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),142.0,,0.0,
Car 117,,,,55,,arrived,,arrived,151.0,,,
Car 125,,,,77,,arrived,,arrived,151.0,,,
Car 117,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),151.0,,0.0,
Car 5,,,,27,,arrived,,arrived,152.0,,,
Car 5,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),152.0,,0.0,
Car 31,,,,2,,arrived,,arrived,155.0,,,
Car 125,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",156.0,3,,
Car 31,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",160.0,2,,
Car 125,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",163.22432587373495,2,,
Car 31,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",166.67826482304116,3,,
Car 125,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",168.25748906027627,4,,
Car 186,,,,17,,arrived,,arrived,169.0,,,
Car 31,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 6 (fid=60)",171.71142800958248,6,,
Car 104,58.0,73,5,,,done,,done charging,174.0,,,113.03943791881676
Car 186,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 6 (fid=60)",174.0,6,,
Car 125,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 5 (fid=73)",174.93575388331743,5,,
Car 27,114.0,60,6,,,done,,done charging,177.2596920472862,,,160.46889726361894
Car 31,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),177.2596920472862,,18.323938163968762,
Car 125,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),180.1573119196901,,20.0,
Car 124,,,,8,,arrived,,arrived,181.0,,,
Car 124,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),181.0,,0.0,
Car 186,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",182.2596920472862,3,,
Car 26,,,,15,,arrived,,arrived,188.0,,,
Car 186,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",189.48401792102115,2,,
Car 82,70.0,308108,4,,,done,,done charging,190.0,,,103.76990676010192
Car 47,,,,30,,arrived,,arrived,191.0,,,
Car 148,82.0,308702,1,,,done,,done charging,191.0,,,58.41695935261943
Car 94,,,,71,,arrived,,arrived,192.0,,,
Car 19,,,,4,,arrived,,arrived,193.0,,,
Car 26,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",193.0,3,,
Car 186,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 5 (fid=73)",194.51718110756246,5,,
Car 47,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",196.0,1,,
Car 150,,,,10,,arrived,,arrived,197.0,,,
Car 94,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",197.0,1,,
Car 19,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",198.0,3,,
Car 47,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),198.22134419256946,,5.0,
Car 94,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),199.22134419256946,,5.0,
Car 26,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",200.8588498683722,2,,
Car 196,,,,77,,arrived,,arrived,201.0,,,
Car 150,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",202.0,6,,
Car 186,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",203.60546930703373,1,,
Car 108,68.0,307904,2,,,done,,done charging,204.67826482304116,,,243.56441878895433
Car 26,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),204.67826482304116,,13.786251768127642,
Car 19,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",205.22432587373495,2,,
Car 196,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",206.0,3,,
Car 150,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 1 (fid=308702)",209.27008140497065,1,,
Car 19,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",210.25748906027627,4,,
Car 186,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",210.94172275007847,7,,
Car 12,,,,54,,arrived,,arrived,211.0,,,
Car 19,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),211.93575388331743,,15.0,
Car 5,60.0,30,7,,,done,,done charging,212.0,,,48.784132256307004
Car 186,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),212.0,,30.444155977566737,
Car 196,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",213.22432587373495,2,,
Car 13,98.0,308108,4,,,done,,done charging,216.0,,,110.92179104663587
Car 12,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",216.0,0,,
Car 57,116.0,30,7,,,done,,done charging,217.0,,,63.41098444277533
Car 150,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",218.0964198936251,7,,
Car 196,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",218.25748906027627,4,,
Car 150,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),218.7105411659799,,15.0,
Car 117,68.0,308440,0,,,done,,done charging,219.0,,,88.10894552200877
Car 12,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),219.0,,5.778655807430539,
Car 196,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),219.93575388331743,,15.0,
Car 163,,,,8,,arrived,,arrived,220.0,,,
Car 4,,,,9,,arrived,,arrived,222.0,,,
Car 123,104.0,60,6,,,done,,done charging,223.0,,,0.0
Car 163,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",225.0,6,,
