car,charge_time,charger_fid,charger_id,destination_fid,from_charger_id,kind,last_charger_id,msg,t,to_charger_id,waited,walking_dist_m
Car 80,,,,7,,arrived,,arrived,1.0,,,
Car 204,,,,37,,arrived,,arrived,1.0,,,
Car 80,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),1.0,,0.0,
Car 204,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),1.0,,0.0,
Car 193,,,,4,,arrived,,arrived,5.0,,,
Car 193,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),5.0,,0.0,
Car 130,,,,46,,arrived,,arrived,11.0,,,
Car 130,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),11.0,,0.0,
Car 31,,,,27,,arrived,,arrived,26.0,,,
Car 31,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),26.0,,0.0,
Car 124,,,,4,,arrived,,arrived,43.0,,,
Car 124,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),43.0,,0.0,
Car 107,,,,74,,arrived,,arrived,55.0,,,
Car 193,50.0,73,5,,,done,,done charging,55.0,,,113.03943791881676
Car 107,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),55.0,,0.0,
Car 95,,,,40,,arrived,,arrived,61.0,,,
Car 95,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),61.0,,0.0,
Car 204,61.0,73,5,,,done,,done charging,62.0,,,52.18342097829892
Car 44,,,,29,,arrived,,arrived,65.0,,,
Car 145,,,,56,,arrived,,arrived,65.0,,,
Car 44,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),65.0,,0.0,
Car 145,,308440,0,,,start_charge,,starting to charge at Charger 0 (fid=308440),65.0,,0.0,
Car 192,,,,54,,arrived,,arrived,67.0,,,
Car 192,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),67.0,,0.0,
Car 85,,,,15,,arrived,,arrived,69.0,,,
Car 82,,,,1,,arrived,,arrived,70.0,,,
Car 82,,307905,3,,,start_charge,,starting to charge at Charger 3 (fid=307905),70.0,,0.0,
Car 219,,,,54,,arrived,,arrived,72.0,,,
Car 85,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 3 (fid=307905)",74.0,3,,
Car 118,,,,16,,arrived,,arrived,77.0,,,
Car 219,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 0 (fid=308440)",77.0,0,,
Car 85,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",81.8588498683722,2,,
Car 118,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 6 (fid=60)",82.0,6,,
Car 219,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=73)",84.22134419256946,5,,
Car 85,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 6 (fid=60)",86.89201305491352,6,,
Car 219,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),87.4874224116105,,10.0,
Car 75,,,,53,,arrived,,arrived,88.0,,,
Car 176,,,,76,,arrived,,arrived,88.0,,,
Car 75,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),88.0,,0.0,
Car 118,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",90.25969204728618,5,,
Car 158,,,,1,,arrived,,arrived,92.0,,,
Car 118,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),92.52977345225683,,10.0,
Car 176,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 2 (fid=307904)",93.0,2,,
Car 85,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 1 (fid=308702)",94.13698393566484,1,,
Car 40,,,,14,,arrived,,arrived,96.0,,,
Car 152,,,,77,,arrived,,arrived,96.0,,,
Car 158,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",97.0,2,,
Car 176,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 3 (fid=307905)",99.67826482304116,3,,
Car 130,90.0,308702,1,,,done,,done charging,101.0,,,58.41695935261943
Car 40,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",101.0,1,,
Car 152,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 3 (fid=307905)",101.0,3,,
Car 85,,308702,1,,,start_charge,,starting to charge at Charger 1 (fid=308702),101.0,,23.036677575680713,
Car 158,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",102.03316318654132,4,,
Car 176,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 6 (fid=60)",104.71142800958248,6,,
Car 40,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 5 (fid=73)",108.22134419256946,5,,
Car 152,,,,,3,switch,,"Charger 3 (fid=307905) not available, trying Charger 2 (fid=307904)",108.22432587373495,2,,
Car 158,,,,,4,switch,,"Charger 4 (fid=308108) not available, trying Charger 6 (fid=60)",108.71142800958248,6,,
Car 112,,,,29,,arrived,,arrived,109.0,,,
Car 112,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),109.0,,0.0,
Car 80,110.0,308108,4,,,done,,done charging,111.0,,,55.70976389286317
Car 176,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 0 (fid=308440)",111.93575388331743,0,,
Car 152,,,,,2,switch,,"Charger 2 (fid=307904) not available, trying Charger 4 (fid=308108)",113.25748906027627,4,,
Car 152,,308108,4,,,start_charge,,starting to charge at Charger 4 (fid=308108),114.93575388331743,,15.0,
Car 239,,,,67,,arrived,,arrived,115.0,,,
Car 124,72.0,60,6,,,done,,done charging,115.0,,,59.80497675779154
Car 158,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),115.0,,18.281764971810944,
Car 40,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 6 (fid=60)",115.5575976356142,6,,
Car 95,56.0,60,6,,,done,,done charging,117.0,,,83.60540020832796
Car 82,47.0,307905,3,,,done,,done charging,117.0,,,30.92859861038139
Car 40,,60,6,,,start_charge,,starting to charge at Charger 6 (fid=60),117.82767904058485,,15.0,
Car 239,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 8 (fid=31)",120.0,8,,
Car 176,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 5 (fid=73)",120.19544593060361,5,,
Car 239,,31,8,,,start_charge,,starting to charge at Charger 8 (fid=31),120.56416118874755,,5.0,
Car 107,67.0,307904,2,,,done,,done charging,122.0,,,84.63961631527718
Car 135,,,,16,,arrived,,arrived,125.0,,,
Car 55,,,,44,,arrived,,arrived,126.0,,,
Car 169,,,,69,,arrived,,arrived,126.0,,,
Car 176,,,,,5,switch,,"Charger 5 (fid=73) not available, trying Charger 1 (fid=308702)",128.46152414964465,1,,
Car 86,,,,74,,arrived,,arrived,130.0,,,
Car 135,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 6 (fid=60)",130.0,6,,
Car 86,,307904,2,,,start_charge,,starting to charge at Charger 2 (fid=307904),130.0,,0.0,
Car 55,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 7 (fid=30)",131.0,7,,
Car 169,,,,,0,switch,,"Charger 0 (fid=308440) not available, trying Charger 1 (fid=308702)",131.0,1,,
Car 176,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 8 (fid=31)",135.79777759268939,8,,
Car 44,71.0,30,7,,,done,,done charging,136.0,,,12.865824886131326
Car 55,,30,7,,,start_charge,,starting to charge at Charger 7 (fid=30),136.0,,9.385878727645206,
Car 176,,31,8,,,start_charge,,starting to charge at Charger 8 (fid=31),136.36193878143695,,35.0,
Car 169,,,,,1,switch,,"Charger 1 (fid=308702) not available, trying Charger 8 (fid=31)",138.22134419256946,8,,
Car 135,,,,,6,switch,,"Charger 6 (fid=60) not available, trying Charger 5 (fid=73)",138.2596920472862,5,,
Car 118,49.0,73,5,,,done,,done charging,141.52977345225685,,,170.254181141013
Car 135,,73,5,,,start_charge,,starting to charge at Charger 5 (fid=73),141.52977345225685,,11.0,
Car 169,,,,,8,switch,,"Charger 8 (fid=31) not available, trying Charger 7 (fid=30)",143.78550538131702,7,,
Car 31,120.0,308440,0,,,done,,done charging,146.0,,,55.628869744032556
Car 160,,,,18,,arrived,,arrived,147.0,,,
